number of photons = 10000000.000000
bin size = 0.00833 [cm] 
last row is overflow. Ignore.
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
0.49583 	 1.260e-02 	 1.920e-01 	 3.713e-01 
0.50417 	 1.268e-02 	 1.930e-01 	 3.750e-01 
0.51250 	 1.272e-02 	 1.943e-01 	 3.789e-01 
0.52083 	 1.280e-02 	 1.955e-01 	 3.822e-01 
0.52917 	 1.278e-02 	 1.965e-01 	 3.860e-01 
0.53750 	 1.291e-02 	 1.978e-01 	 3.896e-01 
0.54583 	 1.293e-02 	 1.991e-01 	 3.937e-01 
0.55417 	 1.303e-02 	 2.001e-01 	 3.976e-01 
0.56250 	 1.306e-02 	 2.017e-01 	 4.027e-01 
0.57083 	 1.308e-02 	 2.029e-01 	 4.072e-01 
0.57917 	 1.315e-02 	 2.044e-01 	 4.107e-01 
0.58750 	 1.322e-02 	 2.060e-01 	 4.149e-01 
0.59583 	 1.325e-02 	 2.073e-01 	 4.198e-01 
0.60417 	 1.335e-02 	 2.088e-01 	 4.247e-01 
0.61250 	 1.337e-02 	 2.104e-01 	 4.288e-01 
0.62083 	 1.345e-02 	 2.118e-01 	 4.338e-01 
0.62917 	 1.351e-02 	 2.134e-01 	 4.383e-01 
0.63750 	 1.354e-02 	 2.149e-01 	 4.435e-01 
0.64583 	 1.365e-02 	 2.164e-01 	 4.488e-01 
0.65417 	 1.374e-02 	 2.182e-01 	 4.537e-01 
0.66250 	 1.382e-02 	 2.201e-01 	 4.595e-01 
0.67083 	 1.382e-02 	 2.217e-01 	 4.646e-01 
0.67917 	 1.388e-02 	 2.235e-01 	 4.704e-01 
0.68750 	 1.398e-02 	 2.255e-01 	 4.752e-01 
0.69583 	 1.405e-02 	 2.273e-01 	 4.811e-01 
0.70417 	 1.411e-02 	 2.291e-01 	 4.866e-01 
0.71250 	 1.421e-02 	 2.312e-01 	 4.924e-01 
0.72083 	 1.427e-02 	 2.332e-01 	 4.983e-01 
0.72917 	 1.435e-02 	 2.355e-01 	 5.047e-01 
0.73750 	 1.444e-02 	 2.375e-01 	 5.105e-01 
0.74583 	 1.450e-02 	 2.395e-01 	 5.160e-01 
0.75417 	 1.455e-02 	 2.417e-01 	 5.231e-01 
0.76250 	 1.465e-02 	 2.443e-01 	 5.293e-01 
0.77083 	 1.472e-02 	 2.467e-01 	 5.357e-01 
0.77917 	 1.484e-02 	 2.492e-01 	 5.419e-01 
0.78750 	 1.492e-02 	 2.519e-01 	 5.490e-01 
0.79583 	 1.499e-02 	 2.546e-01 	 5.561e-01 
0.80417 	 1.507e-02 	 2.571e-01 	 5.632e-01 
0.81250 	 1.518e-02 	 2.603e-01 	 5.703e-01 
0.82083 	 1.527e-02 	 2.632e-01 	 5.767e-01 
0.82917 	 1.536e-02 	 2.666e-01 	 5.844e-01 
0.83750 	 1.543e-02 	 2.700e-01 	 5.916e-01 
0.84583 	 1.556e-02 	 2.732e-01 	 5.990e-01 
0.85417 	 1.564e-02 	 2.770e-01 	 6.064e-01 
0.86250 	 1.571e-02 	 2.805e-01 	 6.143e-01 
0.87083 	 1.579e-02 	 2.850e-01 	 6.221e-01 
0.87917 	 1.591e-02 	 2.892e-01 	 6.303e-01 
0.88750 	 1.603e-02 	 2.935e-01 	 6.386e-01 
0.89583 	 1.612e-02 	 2.982e-01 	 6.465e-01 
0.90417 	 1.624e-02 	 3.036e-01 	 6.556e-01 
0.91250 	 1.634e-02 	 3.089e-01 	 6.631e-01 
0.92083 	 1.644e-02 	 3.149e-01 	 6.712e-01 
0.92917 	 1.654e-02 	 3.209e-01 	 6.806e-01 
0.93750 	 1.662e-02 	 3.279e-01 	 6.897e-01 
0.94583 	 1.677e-02 	 3.361e-01 	 6.994e-01 
0.95417 	 1.686e-02 	 3.445e-01 	 7.081e-01 
0.96250 	 1.697e-02 	 3.543e-01 	 7.176e-01 
0.97083 	 1.708e-02 	 3.653e-01 	 7.267e-01 
0.97917 	 1.716e-02 	 3.778e-01 	 7.356e-01 
0.98750 	 1.727e-02 	 3.930e-01 	 7.461e-01 
0.99583 	 1.742e-02 	 4.113e-01 	 7.565e-01 
1.00417 	 1.751e-02 	 4.337e-01 	 7.658e-01 
1.01250 	 1.760e-02 	 4.626e-01 	 7.752e-01 
1.02083 	 1.777e-02 	 5.033e-01 	 7.860e-01 
1.02917 	 1.788e-02 	 5.650e-01 	 7.959e-01 
1.03750 	 1.802e-02 	 6.842e-01 	 8.073e-01 
1.04583 	 1.811e-02 	 1.987e+00 	 8.186e-01 
1.05417 	 1.821e-02 	 9.260e-01 	 8.300e-01 
1.06250 	 1.835e-02 	 6.326e-01 	 8.402e-01 
1.07083 	 1.851e-02 	 5.331e-01 	 8.521e-01 
1.07917 	 1.865e-02 	 4.761e-01 	 8.629e-01 
1.08750 	 1.878e-02 	 4.365e-01 	 8.754e-01 
1.09583 	 1.891e-02 	 4.071e-01 	 8.873e-01 
1.10417 	 1.908e-02 	 3.838e-01 	 8.997e-01 
1.11250 	 1.919e-02 	 3.647e-01 	 9.108e-01 
1.12083 	 1.933e-02 	 3.485e-01 	 9.240e-01 
1.12917 	 1.948e-02 	 3.341e-01 	 9.371e-01 
1.13750 	 1.965e-02 	 3.215e-01 	 9.484e-01 
1.14583 	 1.978e-02 	 3.103e-01 	 9.608e-01 
1.15417 	 1.993e-02 	 3.000e-01 	 9.730e-01 
1.16250 	 2.010e-02 	 2.908e-01 	 9.860e-01 
1.17083 	 2.025e-02 	 2.819e-01 	 1.000e+00 
1.17917 	 2.039e-02 	 2.741e-01 	 1.013e+00 
1.18750 	 2.054e-02 	 2.666e-01 	 1.028e+00 
1.19583 	 2.071e-02 	 2.596e-01 	 1.042e+00 
1.20417 	 2.087e-02 	 2.532e-01 	 1.055e+00 
1.21250 	 2.100e-02 	 2.469e-01 	 1.071e+00 
1.22083 	 2.118e-02 	 2.409e-01 	 1.085e+00 
1.22917 	 2.133e-02 	 2.354e-01 	 1.099e+00 
1.23750 	 2.149e-02 	 2.301e-01 	 1.114e+00 
1.24583 	 2.169e-02 	 2.249e-01 	 1.129e+00 
1.25417 	 2.188e-02 	 2.203e-01 	 1.144e+00 
1.26250 	 2.203e-02 	 2.156e-01 	 1.160e+00 
1.27083 	 2.222e-02 	 2.107e-01 	 1.175e+00 
1.27917 	 2.239e-02 	 2.066e-01 	 1.191e+00 
1.28750 	 2.258e-02 	 2.023e-01 	 1.207e+00 
1.29583 	 2.278e-02 	 1.981e-01 	 1.224e+00 
1.30417 	 2.293e-02 	 1.941e-01 	 1.241e+00 
1.31250 	 2.313e-02 	 1.904e-01 	 1.257e+00 
1.32083 	 2.331e-02 	 1.867e-01 	 1.275e+00 
1.32917 	 2.354e-02 	 1.831e-01 	 1.292e+00 
1.33750 	 2.371e-02 	 1.797e-01 	 1.308e+00 
1.34583 	 2.388e-02 	 1.762e-01 	 1.325e+00 
1.35417 	 2.409e-02 	 1.730e-01 	 1.344e+00 
1.36250 	 2.432e-02 	 1.698e-01 	 1.362e+00 
1.37083 	 2.451e-02 	 1.666e-01 	 1.379e+00 
1.37917 	 2.473e-02 	 1.636e-01 	 1.397e+00 
1.38750 	 2.491e-02 	 1.606e-01 	 1.416e+00 
1.39583 	 2.514e-02 	 1.575e-01 	 1.435e+00 
1.40417 	 2.536e-02 	 1.549e-01 	 1.455e+00 
1.41250 	 2.558e-02 	 1.521e-01 	 1.475e+00 
1.42083 	 2.575e-02 	 1.494e-01 	 1.494e+00 
1.42917 	 2.599e-02 	 1.465e-01 	 1.513e+00 
1.43750 	 2.620e-02 	 1.439e-01 	 1.533e+00 
1.44583 	 2.645e-02 	 1.415e-01 	 1.552e+00 
1.45417 	 2.667e-02 	 1.389e-01 	 1.573e+00 
1.46250 	 2.690e-02 	 1.365e-01 	 1.593e+00 
1.47083 	 2.711e-02 	 1.342e-01 	 1.615e+00 
1.47917 	 2.736e-02 	 1.318e-01 	 1.633e+00 
1.48750 	 2.760e-02 	 1.295e-01 	 1.654e+00 
1.49583 	 2.784e-02 	 1.274e-01 	 1.677e+00 
1.50417 	 2.807e-02 	 1.252e-01 	 1.697e+00 
1.51250 	 2.832e-02 	 1.230e-01 	 1.718e+00 
1.52083 	 2.857e-02 	 1.210e-01 	 1.738e+00 
1.52917 	 2.885e-02 	 1.188e-01 	 1.761e+00 
1.53750 	 2.909e-02 	 1.167e-01 	 1.783e+00 
1.54583 	 2.934e-02 	 1.148e-01 	 1.804e+00 
1.55417 	 2.960e-02 	 1.129e-01 	 1.825e+00 
1.56250 	 2.988e-02 	 1.110e-01 	 1.847e+00 
1.57083 	 3.015e-02 	 1.090e-01 	 1.869e+00 
1.57917 	 3.038e-02 	 1.070e-01 	 1.891e+00 
1.58750 	 3.065e-02 	 1.054e-01 	 1.914e+00 
1.59583 	 3.093e-02 	 1.037e-01 	 1.936e+00 
1.60417 	 3.123e-02 	 1.018e-01 	 1.956e+00 
1.61250 	 3.150e-02 	 1.001e-01 	 1.978e+00 
1.62083 	 3.176e-02 	 9.843e-02 	 2.000e+00 
1.62917 	 3.207e-02 	 9.692e-02 	 2.022e+00 
1.63750 	 3.234e-02 	 9.531e-02 	 2.045e+00 
1.64583 	 3.268e-02 	 9.365e-02 	 2.066e+00 
1.65417 	 3.297e-02 	 9.208e-02 	 2.087e+00 
1.66250 	 3.323e-02 	 9.054e-02 	 2.110e+00 
1.67083 	 3.356e-02 	 8.902e-02 	 2.129e+00 
1.67917 	 3.390e-02 	 8.768e-02 	 2.151e+00 
1.68750 	 3.419e-02 	 8.614e-02 	 2.171e+00 
1.69583 	 3.451e-02 	 8.474e-02 	 2.193e+00 
1.70417 	 3.482e-02 	 8.333e-02 	 2.210e+00 
1.71250 	 3.514e-02 	 8.192e-02 	 2.230e+00 
1.72083 	 3.544e-02 	 8.072e-02 	 2.249e+00 
1.72917 	 3.577e-02 	 7.930e-02 	 2.267e+00 
1.73750 	 3.607e-02 	 7.799e-02 	 2.286e+00 
1.74583 	 3.641e-02 	 7.674e-02 	 2.302e+00 
1.75417 	 3.680e-02 	 7.543e-02 	 2.317e+00 
1.76250 	 3.711e-02 	 7.414e-02 	 2.334e+00 
1.77083 	 3.746e-02 	 7.296e-02 	 2.349e+00 
1.77917 	 3.778e-02 	 7.179e-02 	 2.363e+00 
1.78750 	 3.815e-02 	 7.065e-02 	 2.375e+00 
1.79583 	 3.847e-02 	 6.950e-02 	 2.387e+00 
1.80417 	 3.883e-02 	 6.832e-02 	 2.398e+00 
1.81250 	 3.919e-02 	 6.722e-02 	 2.408e+00 
1.82083 	 3.953e-02 	 6.610e-02 	 2.416e+00 
1.82917 	 3.989e-02 	 6.509e-02 	 2.425e+00 
1.83750 	 4.023e-02 	 6.396e-02 	 2.433e+00 
1.84583 	 4.062e-02 	 6.294e-02 	 2.437e+00 
1.85417 	 4.096e-02 	 6.191e-02 	 2.442e+00 
1.86250 	 4.130e-02 	 6.095e-02 	 2.442e+00 
1.87083 	 4.171e-02 	 5.997e-02 	 2.446e+00 
1.87917 	 4.205e-02 	 5.901e-02 	 2.442e+00 
1.88750 	 4.240e-02 	 5.798e-02 	 2.438e+00 
1.89583 	 4.275e-02 	 5.710e-02 	 2.434e+00 
1.90417 	 4.313e-02 	 5.620e-02 	 2.426e+00 
1.91250 	 4.347e-02 	 5.528e-02 	 2.418e+00 
1.92083 	 4.386e-02 	 5.438e-02 	 2.407e+00 
1.92917 	 4.420e-02 	 5.350e-02 	 2.394e+00 
1.93750 	 4.460e-02 	 5.258e-02 	 2.376e+00 
1.94583 	 4.490e-02 	 5.178e-02 	 2.358e+00 
1.95417 	 4.527e-02 	 5.098e-02 	 2.334e+00 
1.96250 	 4.560e-02 	 5.012e-02 	 2.310e+00 
1.97083 	 4.591e-02 	 4.933e-02 	 2.280e+00 
1.97917 	 4.630e-02 	 4.857e-02 	 2.249e+00 
1.98750 	 4.658e-02 	 4.780e-02 	 2.206e+00 
1.99583 	 4.691e-02 	 4.697e-02 	 1.157e+00 
2.00417 	 3.994e+00 	 3.740e+00 	 7.360e+01 
